candidate_language	linear_a_signs	linear_a_ipa	matched_word	score	top3_matches	ipa_length
xle	sa-sa-ra-me-i	sasaramei	siwai	-23.0612	siwai (-23.06); pʰoke (-23.56); siasi (-23.77)	9
xle	sa-sa-ra-me-i-t	sasarameit	siwai	-26.3374	siwai (-26.34); pʰoke (-27.06); siasi (-27.27)	10
xle	sa-sa-ra-me-u	sasarameu	siwai	-23.0612	siwai (-23.06); siasi (-23.77); tis (-25.53)	9
xle	sa-sa-ra-me-u-n	sasarameun	siwai	-26.3374	siwai (-26.34); siasi (-27.27); tis (-28.88)	10
xle	sa-u-na	sauna	pʰoke	-14.8519	pʰoke (-14.85); sialkʰwis (-15.66); tis (-15.83)	5
xle	sa-u-na-k	saunak	tawarzio	-17.2789	tawarzio (-17.28); pʰoke (-18.02); sialkʰwis (-18.46)	6
xle	sa-u-na-ka	saunaka	tawarzio	-20.0771	tawarzio (-20.08); sialkʰwis (-20.88); pʰoke (-21.25)	7
xle	sa-u-na-ka-n	saunakan	tawarzio	-23.162	tawarzio (-23.16); sialkʰwis (-23.87); pʰoke (-24.51)	8
xle	sa-u-na-ka-na	saunakana	tawarzio	-26.3613	tawarzio (-26.36); sialkʰwis (-26.72); pʰoke (-27.80)	9
xle	se-ka-n	sekan	tis	-15.8337	tis (-15.83); siwai (-16.22); pʰoke (-16.50)	5
xle	se-ka-na	sekana	siwai	-18.9375	siwai (-18.94); tis (-19.15); pʰoke (-19.48)	6
xle	se-ka-na-s	sekanas	tis	-19.1811	tis (-19.18); tawarsiu (-20.12); sialkʰwis (-20.77)	7
xle	se-ka-na-si	sekanasi	pʰoke	-20.7637	pʰoke (-20.76); tis (-22.68); tawarsiu (-22.92)	8
xle	se-ka-na-si-s	sekanasis	pʰoke	-24.2684	pʰoke (-24.27); hulaies (-24.43); tis (-25.24)	9
xle	se-ka-na-si-si	sekanasisi	pʰoke	-26.7242	pʰoke (-26.72); hulaies (-27.94); tis (-28.74)	10
xle	se-ra-t	serat	siwai	-10.4743	siwai (-10.47); tis (-12.88); siasi (-14.59)	5
xle	se-ra-te	serate	siwai	-13.5635	siwai (-13.56); tis (-16.10); siasi (-17.73)	6
xle	se-to-i	setoi	pʰoke	-11.5122	pʰoke (-11.51); maw (-13.98); heloke (-14.97)	5
xle	se-to-i-j	setoij	pʰoke	-15.0156	pʰoke (-15.02); maw (-17.09); heloke (-18.31)	6
xle	se-to-i-ja	setoija	maw	-15.4159	maw (-15.42); aker (-18.02); pʰoke (-18.52)	7
xle	si-i-pi	siipi	heloke	-10.9607	heloke (-10.96); pʰoke (-11.35); tis (-15.83)	5
xle	si-i-pi-n	siipin	heloke	-14.4501	heloke (-14.45); pʰoke (-14.86); tis (-19.15)	6
xle	si-i-pi-na	siipina	heloke	-17.934	heloke (-17.93); pʰoke (-18.36); aker (-19.68)	7
xle	si-i-pi-na-m	siipinam	heloke	-21.4125	heloke (-21.41); pʰoke (-21.86); aker (-23.19)	8
xle	si-i-pi-na-ma	siipinama	heloke	-24.8857	heloke (-24.89); pʰoke (-25.36); aker (-26.01)	9
xle	si-i-pi-na-ma-i	siipinamai	heloke	-26.3133	heloke (-26.31); pʰoke (-27.05); aker (-29.51)	10
xle	si-ru-t	sirut	heloke	-12.5063	heloke (-12.51); tis (-12.88); pʰoke (-14.43)	5
xle	si-ru-te	sirute	heloke	-15.6093	heloke (-15.61); tis (-16.10); pʰoke (-17.54)	6
xle	si-ru-te-i	sirutei	heloke	-13.2709	heloke (-13.27); pʰoke (-15.26); tis (-19.39)	7
xle	si-ru-te-i-d	siruteid	heloke	-16.7764	heloke (-16.78); pʰoke (-18.75); tis (-22.72)	8
xle	si-ru-te-i-di	siruteidi	heloke	-19.5613	heloke (-19.56); pʰoke (-21.28); tis (-26.07)	9
xle	si-si-r	sisir	siasi	-9.7675	siasi (-9.77); holaiesi (-10.41); heloke (-12.09)	5
xle	ta-i-*301-u	taiΘu	maw	-15.0974	maw (-15.10); rom (-16.75); maras (-17.19)	5
xle	ta-i-*301-u-j	taiΘuj	maw	-18.5545	maw (-18.55); rom (-20.02); maras (-20.43)	6
xle	ta-i-*301-u-ja	taiΘuja	maw	-20.3765	maw (-20.38); aker (-20.80); maras (-23.18)	7
xle	ta-i-*301-w	taiΘw	maw	-15.0974	maw (-15.10); murinail (-16.69); morinail (-16.69)	5
xle	ta-i-*301-wa	taiΘwa	maw	-17.0241	maw (-17.02); aker (-17.43); rom (-19.85)	6
xle	ta-i-*301-wa-e	taiΘwae	maw	-20.5212	maw (-20.52); aker (-20.94); maras (-22.93)	7
xle	ta-i-*301-wa-e-a	taiΘwaea	maw	-23.2883	maw (-23.29); aker (-23.75); maras (-25.87)	8
xle	ta-i-*301-wa-e-a-d	taiΘwaead	maw	-26.791	maw (-26.79); aker (-27.26); heloke (-27.53)	9
xle	ta-i-*301-wa-e-a-di	taiΘwaeadi	heloke	-27.2788	heloke (-27.28); maw (-30.29); aker (-30.76)	10
xle	ta-i-*301-wa-j	taiΘwaj	maw	-20.5212	maw (-20.52); aker (-20.94); maras (-22.93)	7
xle	ta-i-*301-wa-ja	taiΘwaja	maw	-23.2883	maw (-23.29); aker (-23.75); maras (-25.87)	8
xle	ta-i-*301-wa-ja-a	taiΘwajaa	maw	-26.3277	maw (-26.33); aker (-26.85); maras (-28.85)	9
xle	ta-i-*301-wa-ja-a-d	taiΘwajaad	maw	-29.8323	maw (-29.83); aker (-30.36); ewistʰuo (-30.96)	10
xle	ta-i-*301-wa-ja-a-j	taiΘwajaaj	maw	-29.8323	maw (-29.83); aker (-30.36); maras (-32.01)	10
xle	ta-i-*301-wa-ja-j	taiΘwajaj	maw	-26.791	maw (-26.79); aker (-27.26); maras (-29.01)	9
xle	ta-i-*301-wa-ja-ja	taiΘwajaja	maw	-29.7869	maw (-29.79); aker (-30.35); maras (-32.11)	10
xle	ta-i-*301-wa-ja-s	taiΘwajas	maras	-25.8346	maras (-25.83); maw (-26.79); aker (-27.26)	9
xle	ta-i-*301-wa-ja-se	taiΘwajase	maras	-29.3295	maras (-29.33); ewistʰuo (-29.98); maw (-30.29)	10
xle	ta-i-*301-wa-ja-t	taiΘwajat	marasm	-26.5503	marasm (-26.55); maw (-26.79); rom (-26.93)	9
xle	ta-i-*301-wa-ja-tu	taiΘwajatu	marasm	-30.0518	marasm (-30.05); maw (-30.28); rom (-30.42)	10
xle	ta-na-i	tanai	maw	-13.9088	maw (-13.91); rom (-16.36); maras (-16.41)	5
xle	ta-na-i-*301	tanaiΘ	maw	-17.4011	maw (-17.40); maras (-19.57); rom (-19.57)	6
xle	ta-na-i-*301-t	tanaiΘt	rom	-20.2297	rom (-20.23); marasm (-20.25); maw (-20.88)	7
xle	ta-na-i-*301-ti	tanaiΘti	rom	-23.7222	rom (-23.72); marasm (-23.75); maw (-24.36)	8
xle	ta-na-i-*301-ti-j	tanaiΘtij	rom	-27.2144	rom (-27.21); marasm (-27.25); maw (-27.84)	9
xle	ta-na-i-*301-ti-ja	tanaiΘtija	aker	-29.7219	aker (-29.72); maw (-30.09); rom (-30.70)	10
xle	ta-na-i-*301-u	tanaiΘu	maw	-20.8932	maw (-20.89); maras (-22.81); rom (-22.85)	7
xle	ta-na-i-*301-u-t	tanaiΘut	marasm	-23.487	marasm (-23.49); rom (-23.52); maw (-24.37)	8
xle	ta-na-i-*301-u-ti	tanaiΘuti	heloke	-25.6298	heloke (-25.63); pʰoke (-26.47); marasm (-26.99)	9
xle	ta-na-i-*301-u-ti-n	tanaiΘutin	heloke	-29.1369	heloke (-29.14); pʰoke (-29.97); marasm (-30.49)	10
xle	te-i-da	teida	maw	-13.908	maw (-13.91); aker (-13.93); maras (-17.22)	5
xle	te-i-da-j	teidaj	maw	-17.4003	maw (-17.40); aker (-17.44); maras (-20.08)	6
xle	te-i-da-ja	teidaja	maw	-20.0384	maw (-20.04); aker (-20.25); maras (-22.84)	7
xle	te-i-da-ja-j	teidajaj	maw	-23.5396	maw (-23.54); aker (-23.76); murinail (-25.75)	8
xle	te-i-da-ja-ja	teidajaja	maw	-26.4775	maw (-26.48); aker (-26.85); murinail (-28.60)	9
xle	te-i-di	teidi	pʰoke	-15.2829	pʰoke (-15.28); maw (-16.53); heloke (-16.62)	5
xle	te-re-p	terep	maw	-16.3551	maw (-16.36); marasm (-16.43); rom (-16.72)	5
xle	te-si-r	tesir	tis	-13.8789	tis (-13.88); siasi (-14.70); siwai (-15.37)	5
xle	te-si-ra	tesira	siwai	-14.682	siwai (-14.68); tis (-16.75); aker (-17.02)	6
xle	te-te-r	teter	maw	-16.071	maw (-16.07); aomai (-16.54); rom (-17.41)	5
xle	te-te-re	tetere	maw	-19.3423	maw (-19.34); aomai (-20.03); rom (-20.91)	6
xle	te-te-re-p	teterep	marasm	-22.1944	marasm (-22.19); maw (-22.58); rom (-23.03)	7
xle	ti-ja-s	tijas	maras	-13.8691	maras (-13.87); maw (-14.17); aker (-14.62)	5
xle	ti-ja-sa	tijasa	maw	-16.7517	maw (-16.75); maras (-17.32); ewistʰuo (-17.36)	6
xle	ti-ja-sa-s	tijasas	maras	-19.3024	maras (-19.30); ewistʰuo (-19.46); tis (-20.15)	7
xle	ti-ja-sa-sa	tijasasa	ewistʰuo	-20.5858	ewistʰuo (-20.59); maras (-22.79); maw (-23.15)	8
xle	ti-ja-sa-sa-r	tijasasar	ewistʰuo	-23.0732	ewistʰuo (-23.07); epteziu (-23.70); siasi (-23.77)	9
xle	ti-nu-i	tinui	heloke	-12.5433	heloke (-12.54); pʰoke (-13.96); aker (-16.03)	5
xle	ti-nu-i-n	tinuin	heloke	-16.0503	heloke (-16.05); pʰoke (-17.47); aker (-18.87)	6
xle	ti-nu-i-na	tinuina	aker	-16.7983	aker (-16.80); heloke (-19.56); maw (-20.52)	7
xle	ti-nu-i-na-i	tinuinai	aker	-20.3028	aker (-20.30); heloke (-22.36); pʰoke (-23.73)	8
xle	ti-nu-i-na-i-d	tinuinaid	aker	-23.8073	aker (-23.81); epteziu (-25.56); heloke (-25.87)	9
xle	ti-nu-i-na-i-da	tinuinaida	aker	-26.2181	aker (-26.22); epteziu (-29.06); heloke (-29.37)	10
xle	ti-nu-j	tinuj	maw	-16.5263	maw (-16.53); aker (-18.46); heloke (-18.78)	5
xle	ti-nu-ja	tinuja	maw	-17.1941	maw (-17.19); aker (-17.90); maras (-20.48)	6
xle	ti-nu-ja-s	tinujas	maras	-20.3006	maras (-20.30); maw (-20.69); aker (-21.40)	7
xle	ti-nu-ja-sa	tinujasa	maw	-23.3649	maw (-23.36); maras (-23.76); aker (-24.14)	8
xle	ti-nu-ja-sa-s	tinujasas	maras	-25.8264	maras (-25.83); ewistʰuo (-26.42); maw (-26.87)	9
xle	ti-nu-ja-sa-sa	tinujasasa	ewistʰuo	-27.5079	ewistʰuo (-27.51); maras (-29.31); maw (-29.83)	10
xle	ti-*301-wa	tiΘwa	maw	-13.908	maw (-13.91); aker (-14.61); maras (-17.22)	5
xle	ti-*301-wa-j	tiΘwaj	maw	-17.4003	maw (-17.40); aker (-18.12); maras (-20.08)	6
xle	ti-*301-wa-ja	tiΘwaja	maw	-20.0384	maw (-20.04); aker (-20.93); maras (-22.84)	7
xle	to-i-ja	toija	maw	-8.4034	maw (-8.40); aker (-11.06); maras (-11.83)	5
xle	to-sa-r	tosar	maw	-8.4043	maw (-8.40); maras (-10.07); siasi (-10.42)	5
xle	to-sa-re	tosare	maw	-11.9106	maw (-11.91); maras (-13.42); siasi (-13.92)	6
xle	to-sa-re-j	tosarej	maw	-15.4168	maw (-15.42); maras (-16.78); awis (-17.08)	7
xle	to-sa-re-ja	tosareja	maw	-18.2346	maw (-18.23); maras (-20.06); awis (-20.30)	8
xle	tu-ja-s	tujas	maras	-13.8691	maras (-13.87); maw (-14.17); tis (-15.83)	5
xle	tu-me-i	tumei	pʰoke	-15.6613	pʰoke (-15.66); maw (-16.53); aker (-16.66)	5
xle	tu-me-i-j	tumeij	pʰoke	-19.1675	pʰoke (-19.17); aker (-19.52); maw (-19.84)	6
xle	tu-me-i-ja	tumeija	aker	-17.4656	aker (-17.47); maw (-20.52); pʰoke (-22.67)	7
xle	tu-me-i-ja-s	tumeijas	aker	-20.9719	aker (-20.97); maras (-23.59); maw (-24.02)	8
xle	tu-me-i-ja-sa	tumeijasa	aker	-23.7886	aker (-23.79); maw (-26.72); maras (-27.05)	9
xle	tu-me-i-ja-sa-s	tumeijasas	aker	-27.2958	aker (-27.30); maras (-29.15); ewistʰuo (-29.98)	10
xle	tu-me-i-ja-sa-u	tumeijasau	aker	-27.2957	aker (-27.30); maw (-30.22); ewistʰuo (-30.31)	10
xle	tu-ru-s	turus	tis	-12.8778	tis (-12.88); awis (-13.24); maras (-15.15)	5
xle	tu-ru-sa	turusa	tis	-16.375	tis (-16.38); awis (-16.75); maw (-17.19)	6
xle	tu-ru-sa-i	turusai	pʰoke	-19.8206	pʰoke (-19.82); tis (-19.87); awis (-20.25)	7
xle	tu-ru-sa-i-d	turusaid	pʰoke	-22.8658	pʰoke (-22.87); tis (-23.37); epteziu (-23.62)	8
xle	tu-ru-sa-i-da	turusaida	aker	-23.4112	aker (-23.41); pʰoke (-26.05); maw (-26.79)	9
xle	tu-ru-sa-i-da-a	turusaidaa	aker	-26.2289	aker (-26.23); pʰoke (-29.30); maw (-29.79)	10
xle	u-i-na-i	uinai	aker	-11.173	aker (-11.17); pʰoke (-17.00); maw (-17.04)	5
xle	u-i-na-i-d	uinaid	aker	-14.6773	aker (-14.68); epteziu (-17.01); rom (-18.74)	6
xle	u-i-na-i-da	uinaida	aker	-17.0625	aker (-17.06); epteziu (-20.50); rom (-21.58)	7
xle	u-i-na-i-da-j	uinaidaj	aker	-20.5694	aker (-20.57); epteziu (-24.00); rom (-24.69)	8
xle	u-i-na-i-da-ja	uinaidaja	aker	-23.5619	aker (-23.56); epteziu (-27.49); rom (-27.90)	9
xle	u-i-na-i-da-ja-s	uinaidajas	aker	-27.0693	aker (-27.07); epteziu (-30.96); ewistʰuo (-31.13)	10
xle	u-ja-sa	ujasa	tis	-15.8501	tis (-15.85); aker (-16.24); maw (-16.35)	5
xle	u-ja-sa-s	ujasas	tis	-16.6673	tis (-16.67); awis (-18.72); maras (-19.01)	6
xle	u-ja-sa-sa	ujasasa	tis	-20.1483	tis (-20.15); napʰotʰ (-21.24); awis (-22.20)	7
xle	u-ja-sa-sa-r	ujasasar	siasi	-20.2732	siasi (-20.27); siwai (-22.93); tis (-23.05)	8
xle	u-ja-sa-sa-ra	ujasasara	siasi	-23.7769	siasi (-23.78); siwai (-24.39); tawarsiu (-26.13)	9
xle	u-ja-sa-sa-ra-m	ujasasaram	siwai	-27.2544	siwai (-27.25); siasi (-27.28); tawarsiu (-29.24)	10
xle	u-ka-na	ukana	aker	-16.2377	aker (-16.24); ziwai (-16.26); maw (-16.35)	5
xle	u-ka-na-s	ukanas	awis	-18.9255	awis (-18.93); tis (-19.15); maras (-19.20)	6
xle	u-me-i-j	umeij	aker	-16.6743	aker (-16.67); pʰoke (-17.71); heloke (-20.55)	5
xle	u-me-i-ja	umeija	aker	-14.6207	aker (-14.62); maw (-20.01); pʰoke (-21.21)	6
xle	u-me-i-ja-s	umeijas	aker	-18.127	aker (-18.13); tis (-22.49); awis (-23.01)	7
xle	u-me-i-ja-sa	umeijasa	aker	-20.9437	aker (-20.94); ewistʰuo (-24.37); tis (-25.87)	8
xle	u-me-i-ja-sa-s	umeijasas	aker	-24.4509	aker (-24.45); ewistʰuo (-26.47); tis (-27.10)	9
xle	u-me-i-ja-sa-sa	umeijasasa	aker	-27.5535	aker (-27.55); ewistʰuo (-27.60); epteziu (-30.32)	10
xle	u-me-i-ja-sa-u	umeijasau	aker	-24.4506	aker (-24.45); ewistʰuo (-26.81); tis (-29.26)	9
xle	u-me-i-ja-sa-u-n	umeijasaun	aker	-27.9576	aker (-27.96); ewistʰuo (-29.62); serunaitʰ (-32.42)	10
xle	u-na-ka	unaka	aker	-16.2377	aker (-16.24); maw (-16.35); rom (-16.78)	5
xle	u-na-ka-n	unakan	aker	-19.7343	aker (-19.73); maw (-19.85); rom (-19.87)	6
xle	u-na-ka-na	unakana	aker	-22.5387	aker (-22.54); maw (-22.66); rom (-22.97)	7
xle	u-na-ka-na-s	unakanas	awis	-25.0169	awis (-25.02); maras (-25.21); tis (-25.85)	8
xle	u-na-ka-na-si	unakanasi	awis	-28.5126	awis (-28.51); maras (-28.70); tawarsiu (-28.95)	9
xle	u-na-ru	unaru	awis	-16.3441	awis (-16.34); arai (-16.79); rom (-17.06)	5
xle	u-na-ru-k	unaruk	awis	-19.4512	awis (-19.45); rom (-20.26); arai (-20.27)	6
xle	u-na-ru-ka	unaruka	aker	-22.1936	aker (-22.19); awis (-22.66); sialkʰwis (-23.05)	7
xle	u-na-ru-ka-n	unarukan	aker	-25.6816	aker (-25.68); sialkʰwis (-25.85); awis (-25.93)	8
xle	u-na-ru-ka-na	unarukana	sialkʰwis	-28.2698	sialkʰwis (-28.27); aker (-28.30); ziwai (-28.94)	9
xle	u-na-ru-ka-na-s	unarukanas	awis	-27.5877	awis (-27.59); sialkʰwis (-28.17); tis (-30.10)	10
xle	u-ru-sa	urusa	tis	-13.258	tis (-13.26); awis (-13.93); aker (-15.78)	5
xle	u-ru-sa-i	urusai	pʰoke	-16.5599	pʰoke (-16.56); tis (-16.75); awis (-17.43)	6
xle	u-ru-sa-i-d	urusaid	pʰoke	-19.5076	pʰoke (-19.51); tis (-20.24); epteziu (-20.41)	7
xle	u-ru-sa-i-da	urusaida	aker	-20.3012	aker (-20.30); pʰoke (-22.65); tis (-23.73)	8
xle	u-ru-sa-i-da-a	urusaidaa	aker	-23.1187	aker (-23.12); pʰoke (-25.88); heloke (-27.22)	9
xle	u-ru-sa-i-da-a-u	urusaidaau	aker	-26.6259	aker (-26.63); pʰoke (-27.24); heloke (-28.32)	10
xle	u-sa-i-d	usaid	pʰoke	-12.6141	pʰoke (-12.61); heloke (-14.29); epteziu (-14.46)	5
xle	u-sa-i-da	usaida	aker	-14.6189	aker (-14.62); pʰoke (-15.72); heloke (-17.16)	6
xle	u-sa-i-da-a	usaidaa	aker	-17.4361	aker (-17.44); pʰoke (-18.93); heloke (-20.26)	7
xle	u-sa-i-da-a-u	usaidaau	pʰoke	-20.2346	pʰoke (-20.23); aker (-20.94); heloke (-21.31)	8
xle	u-te-i-d	uteid	aker	-16.6743	aker (-16.67); maw (-16.76); pʰoke (-17.36)	5
xle	u-te-i-di	uteidi	pʰoke	-18.2927	pʰoke (-18.29); aker (-19.50); heloke (-19.81)	6
xle	u-ti-nu	utinu	aker	-16.2791	aker (-16.28); maw (-16.76); rom (-18.09)	5
xle	u-ti-nu-i	utinui	heloke	-15.639	heloke (-15.64); pʰoke (-16.87); aker (-18.65)	6
xle	u-ti-nu-i-n	utinuin	heloke	-19.1461	heloke (-19.15); pʰoke (-20.38); aker (-21.64)	7
xle	u-ti-nu-i-na	utinuina	aker	-19.7538	aker (-19.75); heloke (-22.65); pʰoke (-23.88)	8
xle	u-ti-nu-i-na-i	utinuinai	aker	-23.2585	aker (-23.26); heloke (-25.46); pʰoke (-26.66)	9
xle	u-ti-nu-i-na-i-d	utinuinaid	aker	-26.7633	aker (-26.76); heloke (-28.96); epteziu (-29.06)	10
xle	u-ti-nu-j	utinuj	aker	-19.4806	aker (-19.48); maw (-20.03); rom (-21.58)	6
xle	u-ti-nu-ja	utinuja	aker	-18.1459	aker (-18.15); maw (-20.69); maras (-23.97)	7
xle	u-ti-nu-ja-s	utinujas	aker	-21.6519	aker (-21.65); maras (-23.80); maw (-24.18)	8
xle	u-ti-nu-ja-sa	utinujasa	aker	-24.4665	aker (-24.47); maw (-26.86); maras (-27.25)	9
xle	u-ti-nu-ja-sa-s	utinujasas	aker	-27.9736	aker (-27.97); maras (-29.32); ewistʰuo (-29.92)	10
xle	u-*56-e-tu	uΦetu	rom	-14.6231	rom (-14.62); pʰoke (-16.99); aomai (-17.38)	5
xle	u-*56-e-tu-m	uΦetum	rom	-18.1289	rom (-18.13); pʰoke (-19.85); aomai (-20.47)	6
xle	u-*56-e-tu-me	uΦetume	rom	-21.6347	rom (-21.63); pʰoke (-22.97); aomai (-23.68)	7
xle	u-*56-e-tu-me-i	uΦetumei	pʰoke	-20.6122	pʰoke (-20.61); heloke (-23.88); rom (-25.14)	8
xle	u-*56-e-tu-me-i-j	uΦetumeij	pʰoke	-24.1194	pʰoke (-24.12); heloke (-27.39); rom (-28.65)	9
xle	u-*56-e-tu-me-i-ja	uΦetumeija	aker	-26.9158	aker (-26.92); pʰoke (-27.63); heloke (-30.90)	10
xle	wa-e-a-d	waead	rom	-14.5451	rom (-14.55); napʰotʰ (-15.41); maw (-16.76)	5
xle	wa-e-a-di	waeadi	rom	-17.4139	rom (-17.41); napʰotʰ (-17.68); pʰoke (-18.35)	6
xle	wa-e-a-di-k	waeadik	napʰotʰ	-20.4085	napʰotʰ (-20.41); rom (-20.53); pʰoke (-21.83)	7
xle	wa-e-a-di-ki	waeadiki	napʰotʰ	-23.3459	napʰotʰ (-23.35); rom (-23.76); pʰoke (-24.03)	8
xle	wa-e-a-di-ki-t	waeadikit	rom	-22.4097	rom (-22.41); napʰotʰ (-26.40); pʰoke (-27.53)	9
xle	wa-e-a-di-ki-te	waeadikite	rom	-25.916	rom (-25.92); napʰotʰ (-29.53); pʰoke (-31.04)	10
xle	wa-i-ja	waija	aker	-13.9291	aker (-13.93); maw (-16.53); rom (-16.55)	5
xle	wa-ja-a	wajaa	maw	-16.0628	maw (-16.06); rom (-16.22); napʰotʰ (-16.83)	5
xle	wa-ja-a-d	wajaad	rom	-17.6299	rom (-17.63); napʰotʰ (-18.32); maw (-19.57)	6
xle	wa-ja-a-di	wajaadi	rom	-20.5073	rom (-20.51); napʰotʰ (-20.64); pʰoke (-21.47)	7
xle	wa-ja-a-di-k	wajaadik	napʰotʰ	-23.3902	napʰotʰ (-23.39); rom (-23.63); pʰoke (-24.95)	8
xle	wa-ja-a-di-ki	wajaadiki	napʰotʰ	-26.3388	napʰotʰ (-26.34); rom (-26.86); pʰoke (-27.17)	9
xle	wa-ja-a-di-ki-t	wajaadikit	rom	-25.5128	rom (-25.51); napʰotʰ (-29.40); pʰoke (-30.67)	10
xle	wa-ja-a-j	wajaaj	rom	-19.3615	rom (-19.36); napʰotʰ (-19.51); maw (-19.57)	6
xle	wa-ja-a-ja	wajaaja	napʰotʰ	-22.3265	napʰotʰ (-22.33); maw (-22.51); rom (-22.52)	7
xle	wa-ja-j	wajaj	rom	-16.3689	rom (-16.37); maw (-16.76); napʰotʰ (-16.83)	5
xle	wa-ja-ja	wajaja	maw	-19.4441	maw (-19.44); rom (-19.46); napʰotʰ (-19.51)	6
xle	wa-ja-ja-a	wajajaa	napʰotʰ	-22.3265	napʰotʰ (-22.33); maw (-22.43); rom (-22.60)	7
xle	wa-ja-ja-d	wajajad	rom	-21.1001	rom (-21.10); napʰotʰ (-21.32); maw (-22.95)	7
xle	wa-ja-ja-di	wajajadi	napʰotʰ	-23.7036	napʰotʰ (-23.70); rom (-23.99); pʰoke (-24.65)	8
xle	wa-ja-ja-di-k	wajajadik	napʰotʰ	-26.4696	napʰotʰ (-26.47); rom (-27.12); pʰoke (-28.13)	9
xle	wa-ja-ja-di-ki	wajajadiki	napʰotʰ	-29.4279	napʰotʰ (-29.43); pʰoke (-30.36); rom (-30.36)	10
xle	wa-ja-ja-i	wajajai	napʰotʰ	-22.3265	napʰotʰ (-22.33); rom (-22.67); maw (-22.95)	7
xle	wa-ja-ja-i-n	wajajain	napʰotʰ	-25.2471	napʰotʰ (-25.25); rom (-25.95); maw (-26.45)	8
xle	wa-ja-ja-i-n-w	wajajainw	napʰotʰ	-28.2414	napʰotʰ (-28.24); rom (-29.26); maw (-29.96)	9
xle	wa-ja-ja-i-nwa	wajajainwa	aker	-30.3152	aker (-30.32); napʰotʰ (-31.29); rom (-32.56)	10
xle	wa-ja-ja-j	wajajaj	napʰotʰ	-22.3265	napʰotʰ (-22.33); rom (-22.67); maw (-22.95)	7
xle	wa-ja-ja-ja	wajajaja	napʰotʰ	-25.2471	napʰotʰ (-25.25); maw (-25.87); rom (-25.89)	8
xle	wa-ja-ja-s	wajajas	awis	-21.7867	awis (-21.79); napʰotʰ (-22.04); maras (-22.09)	7
xle	wa-ja-ja-sa	wajajasa	napʰotʰ	-22.7592	napʰotʰ (-22.76); awis (-25.27); maras (-25.57)	8
xle	wa-ja-ja-sa-s	wajajasas	napʰotʰ	-25.4623	napʰotʰ (-25.46); tis (-27.10); awis (-27.69)	9
xle	wa-ja-ja-sa-sa	wajajasasa	napʰotʰ	-27.1906	napʰotʰ (-27.19); tis (-30.59); awis (-31.18)	10
xle	wa-ja-s	wajas	awis	-15.759	awis (-15.76); tis (-15.83); maras (-16.20)	5
xle	wa-ja-se	wajase	napʰotʰ	-16.8584	napʰotʰ (-16.86); tis (-19.16); awis (-19.25)	6
xle	wa-ja-se-k	wajasek	napʰotʰ	-19.562	napʰotʰ (-19.56); tis (-22.52); awis (-22.74)	7
xle	wa-ja-se-ka	wajaseka	napʰotʰ	-22.4861	napʰotʰ (-22.49); tis (-25.89); rom (-26.09)	8
xle	wa-ja-se-ka-n	wajasekan	napʰotʰ	-25.4979	napʰotʰ (-25.50); tis (-29.27); rom (-29.38)	9
xle	wa-ja-se-ka-na	wajasekana	napʰotʰ	-28.5648	napʰotʰ (-28.56); maw (-32.64); rom (-32.66)	10
xle	wa-ja-t	wajat	rom	-13.8812	rom (-13.88); maw (-16.54); napʰotʰ (-16.83)	5
xle	wa-ja-tu	wajatu	rom	-17.3606	rom (-17.36); napʰotʰ (-19.51); maw (-19.87)	6
xle	wa-ja-tu-r	wajatur	rom	-20.84	rom (-20.84); arai (-21.99); napʰotʰ (-22.33)	7
xle	wa-ja-tu-ru	wajaturu	rom	-24.3195	rom (-24.32); napʰotʰ (-25.25); arai (-25.49)	8
xle	wa-ja-tu-ru-s	wajaturus	awis	-23.3986	awis (-23.40); tis (-26.07); sialkʰwis (-27.51)	9
xle	wa-ja-tu-ru-sa	wajaturusa	awis	-26.9058	awis (-26.91); napʰotʰ (-28.95); tis (-29.58)	10
xle	wa-za-*56	wazaΦ	rom	-14.1417	rom (-14.14); napʰotʰ (-15.41); maw (-16.35)	5
xle	wa-za-*56-n	wazaΦn	rom	-17.0103	rom (-17.01); napʰotʰ (-17.68); maw (-19.85)	6
xle	wa-za-*56-ni	wazaΦni	rom	-20.1309	rom (-20.13); napʰotʰ (-20.41); pʰoke (-21.21)	7
xle	za-*56-ni	zaΦni	rom	-13.5311	rom (-13.53); pʰoke (-15.27); maw (-18.08)	5
xle	*301-ti-ja	Θtija	aker	-13.9304	aker (-13.93); maw (-14.17); rom (-17.45)	5
xle	*301-ti-ja-s	Θtijas	maras	-17.3567	maras (-17.36); aker (-17.44); maw (-17.66)	6
xle	*301-ti-ja-sa	Θtijasa	maw	-20.244	maw (-20.24); aker (-20.25); maras (-20.81)	7
xle	*301-ti-ja-sa-s	Θtijasas	maras	-22.7923	maras (-22.79); ewistʰuo (-22.97); tis (-23.63)	8
xle	*301-ti-ja-sa-sa	Θtijasasa	ewistʰuo	-24.0927	ewistʰuo (-24.09); maras (-26.28); maw (-26.65)	9
xle	*301-ti-ja-sa-sa-r	Θtijasasar	ewistʰuo	-26.5801	ewistʰuo (-26.58); epteziu (-27.20); siasi (-27.27)	10
xle	*301-u-ti-n	Θutin	pʰoke	-15.782	pʰoke (-15.78); aker (-16.04); maw (-17.06)	5
xle	*301-u-ti-nu	Θutinu	aker	-19.127	aker (-19.13); pʰoke (-19.27); maw (-20.26)	6
